1013536, 2532843, 493
1110894, 2769493, 526
1020031, 2543809, 312
1019961, 2542775, 280
1014583, 2531149, 295
1152311, 2874039, 275
1169981, 2915663, 285
1078489, 2686452, 274
1176127, 2779596, 275
1169073, 2914437, 275
1197917, 2985128, 274
1014304, 2530137, 275
1020031, 2544456, 275
1111383, 2768725, 274
1011161, 2523663, 277
1014095, 2529587, 280
1011581, 2525029, 262
1015491, 2529729, 267
1009904, 2519809, 265
1014025, 2530733, 262
1009835, 2521384, 263
1012208, 2526103, 265
1019193, 2543850, 265
1010393, 2523576, 265
1009345, 2519880, 262
1158945, 2889761, 264
1111803, 2770043, 265
1147981, 2860795, 265
1074297, 2675761, 266
1108939, 2763219, 265
1011650, 2524081, 267
1013815, 2528964, 267
1024361, 2553981, 265
1015910, 2534642, 265
1015980, 2533444, 266
1013536, 2529794, 261
1207275, 3005059, 265
1013536, 2528451, 266
1009555, 2521743, 265
1010812, 2522321, 265
1009136, 2520212, 261
1020450, 2547221, 265
1009136, 2521133, 266
1013885, 2531247, 265
1009835, 2521182, 265
1010882, 2522785, 268
1011860, 2526866, 270
1011091, 2523855, 265
1022266, 2548874, 265
1012558, 2524390, 265
1016958, 2536178, 262
1213980, 3027194, 273
1120533, 2791992, 274
1013186, 2527435, 274
1020590, 2547005, 274
1008647, 2520897, 275
1012488, 2527359, 274
1009904, 2521591, 274
1177453, 2935728, 274
1088615, 2712591, 276
1202945, 2997746, 274
1115573, 2781383, 276
1025619, 2556398, 275
1118228, 2786079, 274
1021288, 2544548, 274
1019263, 2522677, 275
1016818, 2536706, 275
1175358, 2931734, 274
1020729, 2546130, 277
1011091, 2522006, 274
1169003, 2916763, 275
1173822, 2924504, 274
1203643, 3001305, 274
1174730, 2927939, 275
1092247, 2721420, 274
1256863, 3131801, 274
1134990, 2828653, 276
1135339, 2829655, 280
1115993, 2781302, 277
1022615, 2548804, 275
1012768, 2525647, 274
1014374, 2530109, 275
1118368, 2787916, 274
1020031, 2543006, 267
1018355, 2537710, 265
1235840, 3079943, 265
1036514, 2582968, 262
1018424, 2538739, 267
1027854, 2563458, 265
1020240, 2544471, 265
1014583, 2530897, 266
1012139, 2526179, 265
1017936, 2537469, 267
1022336, 2548597, 266
1019542, 2544744, 265
1020031, 2542268, 265
1031416, 2569758, 266
1024990, 2551709, 261
1015072, 2530436, 265
1019821, 2541915, 261
1017517, 2540920, 265
1113269, 2774488, 265
1111872, 2770668, 262
1010673, 2520531, 265
1019821, 2543575, 266
1028482, 2560460, 262
1030437, 2562312, 265
1012768, 2525581, 263
1009624, 2518531, 270
1018355, 2540485, 265
1014374, 2529963, 266
1011999, 2524685, 265
1007948, 2518642, 262
1008787, 2517521, 272
1008926, 2519680, 274
1009345, 2520057, 274
1012628, 2528087, 274
1021078, 2546943, 275
1087638, 2711492, 276
1036793, 2583600, 274
1018565, 2537931, 274
1020590, 2542565, 275
1014723, 2530459, 274
1011371, 2523136, 276
1007250, 2515655, 275
1013605, 2530470, 274
1012070, 2525415, 274
1018355, 2539569, 275
1017028, 2537800, 274
1017656, 2539099, 274
1015212, 2532614, 274
1009346, 2520535, 274
1157130, 2885607, 274
1016469, 2535847, 274
1023663, 2553767, 274
1153777, 2875274, 275
1170399, 2916544, 274
1141415, 2845142, 274
1010393, 2520983, 277
1222920, 3042479, 280
1015911, 2532538, 277
1172005, 2921756, 276
1011510, 2523644, 274
1010812, 2521325, 275
1016888, 2536827, 276
1023104, 2547886, 274
1010672, 2522026, 275
1007879, 2516425, 275
1010742, 2523897, 275
