1017168, 2541205, 722300
1020520, 2545714, 802564
1013396, 2528657, 742237
1114665, 2777564, 590689
1017517, 2537746, 556284
1012628, 2526054, 729800
1009415, 2520951, 720281
1007809, 2514778, 777401
1044615, 2605569, 731799
1011650, 2524027, 573313
1151891, 2872548, 561540
1205459, 3003314, 765056
1168164, 2911922, 557035
1173891, 2925339, 557718
1198545, 2987346, 740726
1010393, 2521791, 742069
1013816, 2529548, 844212
1012139, 2527575, 836134
1010114, 2521173, 563754
1049364, 2616778, 565890
1018914, 2538591, 577521
1011231, 2525686, 734288
1014584, 2532107, 945673
1129961, 2818257, 750091
1014234, 2530747, 848479
1192818, 2969341, 744032
1016749, 2533816, 568303
1121859, 2795249, 567650
1114945, 2777596, 559614
1156361, 2881756, 685590
1023593, 2549627, 1213262
1011231, 2522847, 727519
1111383, 2770437, 783752
1010393, 2519992, 771833
1057536, 2636517, 571719
1015980, 2532263, 556237
1019752, 2542711, 561815
1012139, 2524522, 723529
1012349, 2527305, 1017586
1104609, 2753173, 720799
1023243, 2550585, 714240
1012069, 2525707, 784003
1159574, 2892554, 928284
1167675, 2910936, 560735
1161948, 2895568, 559644
1019054, 2536853, 734051
1211606, 3019392, 787262
1012558, 2528460, 1362281
1015281, 2533388, 1315015
1130381, 2820013, 1362540
1011511, 2523617, 1121423
1010183, 2521257, 816993
1010603, 2521488, 573756
1013117, 2527902, 724158
1157549, 2885845, 832784
1010742, 2521701, 771910
1013466, 2527287, 569543
1011091, 2522303, 791079
1153428, 2874458, 739024
1162228, 2896251, 894683
1018354, 2538680, 795946
1161530, 2894539, 839010
1027365, 2559970, 710715
1013675, 2530177, 737460
1010603, 2522675, 796819
1112781, 2775135, 813804
1010812, 2522495, 808946
1011162, 2524095, 571880
1135897, 2830605, 790159
1011511, 2523600, 574668
1043218, 2603711, 557028
1103351, 2751238, 735278
1075695, 2673992, 805182
1165091, 2902944, 741884
1161459, 2894719, 568639
1009834, 2519482, 751869
1156571, 2883990, 1102094
1169561, 2915416, 568377
1015980, 2531936, 557021
1014514, 2531472, 865523
1018355, 2543586, 713316
1133104, 2822909, 796251
1018844, 2541676, 782196
1111174, 2771094, 773673
1014025, 2529848, 884130
1179129, 2940332, 585334
1017377, 2534644, 560325
1052507, 2620087, 565589
1168513, 2912536, 732881
1163136, 2898454, 803318
1169770, 2915302, 826055
1008228, 2516610, 566829
1169841, 2916353, 1204178
1018076, 2535960, 564945
1021707, 2546554, 559949
1013256, 2528053, 567034
1018984, 2543669, 561097
1013885, 2528179, 716991
1015631, 2531207, 780248
1017656, 2535566, 747646
1009415, 2519112, 570002
