1017167, 2545908, 229
1011161, 2524729, 175
1012558, 2525928, 154
1008577, 2517700, 168
1166069, 2907924, 182
1168932, 2913180, 143
1094412, 2727584, 99
1172634, 2922194, 96
1010114, 2520375, 100
1010114, 2521021, 100
1015072, 2530391, 97
1023523, 2554956, 100
1109568, 2766175, 97
1020939, 2544290, 100
1012768, 2526837, 98
1017377, 2537947, 97
1016888, 2538667, 100
1047967, 2613684, 97
1018774, 2544145, 100
1013117, 2529599, 97
1165719, 2907729, 97
1027085, 2559585, 100
1009695, 2519753, 99
1170050, 2917862, 99
1113688, 2776175, 99
1114736, 2778783, 99
1014723, 2520857, 97
1024431, 2557172, 99
1008787, 2522430, 100
1009694, 2522265, 99
1010463, 2521981, 100
1014094, 2530588, 99
1020101, 2526595, 100
1011860, 2525146, 96
1013117, 2529621, 99
1151473, 2870449, 102
1157619, 2885203, 97
1015561, 2529604, 99
1011091, 2523654, 100
1007390, 2515097, 97
1009625, 2519754, 98
1016190, 2535662, 100
1018425, 2541870, 96
1021497, 2549246, 99
1009485, 2520112, 100
1016888, 2536389, 99
1019123, 2540691, 96
1116063, 2780636, 100
1027644, 2562661, 96
1014024, 2529539, 99
1011930, 2524868, 100
1185276, 2955125, 99
1192120, 2970225, 99
1168374, 2912964, 100
1166279, 2907407, 97
1109427, 2764776, 99
1011092, 2521922, 98
1175568, 2932302, 100
1012348, 2526207, 97
1093364, 2725318, 99
1118227, 2786077, 99
1117111, 2784598, 99
1011720, 2524485, 100
1021428, 2545096, 96
1013326, 2527569, 98
1012069, 2525058, 100
1011999, 2525782, 100
1069200, 2665747, 97
1153707, 2875354, 99
1171098, 2919492, 97
1163834, 2900603, 100
1010951, 2522070, 99
1155523, 2881077, 98
1019542, 2540885, 100
1011301, 2522742, 96
1166558, 2908281, 99
1112640, 2772049, 99
1130311, 2816702, 99
1011441, 2524073, 99
1014653, 2530916, 100
1023244, 2550453, 97
1012558, 2526608, 99
1014724, 2530749, 99
1168374, 2913654, 100
1113269, 2770920, 99
1160552, 2893099, 100
1021427, 2545808, 97
1022895, 2550740, 97
1122488, 2795137, 100
1012837, 2526837, 96
1010672, 2523102, 99
1178152, 2936841, 100
1139739, 2840272, 100
1023803, 2549944, 97
1010253, 2520756, 100
1130799, 2818787, 100
1015491, 2532218, 99
1014025, 2528824, 100
1011789, 2526007, 100
1011581, 2524627, 97
1153078, 2875138, 99
1038120, 2586436, 97
1114735, 2778615, 99
1010324, 2520510, 100
1053835, 2599009, 97
1014374, 2579536, 97
1021916, 2548275, 100
1160831, 2893238, 98
1025758, 2555358, 97
1130869, 2818324, 100
1017866, 2538764, 96
1015212, 2534367, 96
1019962, 2543628, 100
1011510, 2524830, 98
1028342, 2566615, 97
1169282, 2914709, 100
1119835, 2790507, 96
1022965, 2549961, 97
1170189, 2915826, 97
1195752, 2981423, 100
1022616, 2551121, 96
1020800, 2544563, 96
1154754, 2879571, 100
1018844, 2538091, 99
1008787, 2517281, 97
1129543, 2816551, 100
1016470, 2535181, 96
1110895, 2769237, 96
1014932, 2531478, 99
1014025, 2529061, 100
1012628, 2527942, 96
1167256, 2911238, 96
1105167, 2754704, 100
1032253, 2572709, 99
1225854, 3054628, 97
1037492, 2585793, 100
1015491, 2534281, 96
1162367, 2898805, 97
1018844, 2538000, 99
1152310, 2872018, 99
1130520, 2816210, 100
1131777, 2820887, 96
1131708, 2820783, 96
1018984, 2540208, 100
1013675, 2527238, 98
1011301, 2523909, 97
1011860, 2524843, 100
1158805, 2889504, 102
1029669, 2565414, 121
1024431, 2553534, 97
1158736, 2888635, 106
1013745, 2528741, 97
1011161, 2524493, 98
1020520, 2544200, 99
1109707, 2765528, 93
1165231, 2903501, 99
1130799, 2819002, 99
1113967, 2775724, 99
1013885, 2529851, 98
1019822, 2542600, 99
1012070, 2524010, 105
1013186, 2527339, 99
1012209, 2526979, 100
1156081, 2881949, 99
1022196, 2547053, 99
1030088, 2568324, 99
1194076, 2975324, 102
1012559, 2525758, 102
1010254, 2521759, 101
1155314, 2881357, 100
1167605, 2909935, 97
1210139, 3016396, 98
1011161, 2521773, 103
1112361, 2773211, 99
1012488, 2526277, 98
1017656, 2538476, 98
1017657, 2537939, 98
1018843, 2539777, 99
1177314, 2933874, 99
1012348, 2525758, 94
1123536, 2800383, 96
1133802, 2825212, 99
1015212, 2529493, 98
1029669, 2567987, 98
1040355, 2594606, 104
1134292, 2826575, 98
1017447, 2535724, 98
1023872, 2553556, 98
1011790, 2526228, 99
1011580, 2524259, 99
1122628, 2797760, 97
1121021, 2792653, 97
1117878, 2786643, 99
1035117, 2578732, 170
1016958, 2534760, 148
1035396, 2581873, 98
1017447, 2535961, 104
1016818, 2534365, 96
1009555, 2519084, 99
1010324, 2522150, 100
1024012, 2552643, 99
1013746, 2530528, 100
1009834, 2519719, 100
1182621, 2950675, 103
1186672, 2956593, 99
1016469, 2536149, 99
1028482, 2563492, 98
1014793, 2533563, 99
1017586, 2538538, 99
1046291, 2608611, 96
1009415, 2518926, 102
1016958, 2541983, 98
1019821, 2544625, 98
1127238, 2810162, 98
1011162, 2522363, 97
1203714, 2994880, 99
1065707, 2628070, 99
1018355, 2536156, 100
1158177, 2887338, 100
1168165, 2911262, 188
1226691, 3057058, 152
1117180, 2780740, 94
1014304, 2530705, 99
1016678, 2535387, 99
1014444, 2533809, 97
1022056, 2547976, 99
1114945, 2778675, 98
1061238, 2644895, 105
1014164, 2529887, 142
1009974, 2521793, 99
1015002, 2531495, 99
1023314, 2551362, 129
1007949, 2517654, 100
1007459, 2515769, 101
1007460, 2514793, 100
1007529, 2514655, 99
1008018, 2515969, 99
1007879, 2516261, 98
1007390, 2515258, 98
1016190, 2536701, 99
1008018, 2517164, 99
1017377, 2538912, 99
1042660, 2597812, 97
1009485, 2518383, 99
1010253, 2521656, 98
1011231, 2524133, 99
1016329, 2533630, 98
1014583, 2530065, 100
1086870, 2709138, 98
1111104, 2769172, 97
1156850, 2883520, 99
1118089, 2785570, 99
1169073, 2913540, 99
1161319, 2894671, 99
1158247, 2886090, 99
1030158, 2569922, 104
1014583, 2533076, 100
1055580, 2632995, 97
1013536, 2528849, 98
1011370, 2524584, 97
1010254, 2521845, 100
1012208, 2526541, 99
1085123, 2706179, 95
1017447, 2536128, 97
1016399, 2536018, 96
1169422, 2915593, 126
1010393, 2519983, 100
1166278, 2908171, 93
1068990, 2661488, 99
1075974, 2683294, 99
1023663, 2552531, 93
1028272, 2565771, 104
1038958, 2589842, 100
1020310, 2544606, 99
1025828, 2556763, 98
1018844, 2538704, 98
1014513, 2530549, 98
1011440, 2523514, 100
1010882, 2522784, 99
1128914, 2814411, 102
1022266, 2549603, 102
1017516, 2537481, 100
1162437, 2897405, 97
1156431, 2882402, 99
1161250, 2893386, 99
1010183, 2520887, 97
1161041, 2894094, 95
1133383, 2821904, 98
1013815, 2529632, 99
1011650, 2524342, 100
1021847, 2550748, 98
1135758, 2829242, 99
1012628, 2526769, 103
1011092, 2524232, 102
1013256, 2529272, 98
1020380, 2544574, 103
1017866, 2538827, 98
1110475, 2768991, 98
1153009, 2873357, 98
1171726, 2920112, 101
1017866, 2537466, 101
1008437, 2517043, 100
1007390, 2514965, 97
1006342, 2512939, 99
1021009, 2547644, 100
1010462, 2523453, 101
1017238, 2538889, 101
1012348, 2524673, 98
1009834, 2519816, 99
1009625, 2520078, 97
1170469, 2917457, 100
1015770, 2533084, 100
1018425, 2539436, 104
1010323, 2521296, 99
1007320, 2514619, 100
1006901, 2513926, 99
1008437, 2516987, 100
1007320, 2514352, 96
1006831, 2513734, 98
1155802, 2881072, 97
1017028, 2535470, 98
1010393, 2520896, 100
1012348, 2525819, 100
1013326, 2528720, 97
1018565, 2538215, 99
1013326, 2527184, 99
1009205, 2518801, 99
1010253, 2524356, 99
1009136, 2518461, 98
1015561, 2532671, 100
1011510, 2524306, 98
1210698, 3017692, 99
1115155, 2776098, 100
1162088, 2897240, 100
1183809, 2949706, 99
1118507, 2787442, 98
1155732, 2880695, 99
1015073, 2532416, 94
