1050552, 2621078, 4908289
1130729, 2819454, 3850512
1017726, 2536540, 4803227
1110895, 2769249, 4946430
1018145, 2536275, 3774260
1111314, 2769280, 4115873
1021288, 2543819, 4829544
1019333, 2541350, 3767980
1010183, 2520085, 3683541
1158945, 2890095, 5001292
1159714, 2891110, 4398585
1085751, 2705143, 3896513
1024990, 2556079, 4934186
1017936, 2539419, 3940667
1168583, 2913668, 4562240
1018355, 2536775, 4890133
1018843, 2538595, 3701139
1012698, 2525773, 5815557
1032183, 2573643, 4967104
1017447, 2535170, 4996565
1117599, 2786692, 4141483
1018704, 2538899, 4924127
1021637, 2546610, 4629822
1061866, 2646707, 4425763
1013536, 2527893, 4853739
1014513, 2531702, 4794437
1017866, 2538331, 4367641
1029250, 2564751, 5822603
1013117, 2528111, 5043854
1207624, 3006323, 4468602
1247364, 3109818, 4558727
1168374, 2912119, 5005726
1173542, 2925342, 4925917
1163135, 2899252, 4419942
1197149, 2837623, 4978421
1137784, 2834173, 4879701
1130729, 2817949, 4500339
1016958, 2534436, 5693383
1130590, 2818175, 4982541
1115434, 2779568, 5078066
1060958, 2644517, 4839194
1014792, 2531244, 4746623
1012419, 2526933, 4828873
1145186, 2855166, 3690505
1059491, 2639055, 5454039
1014025, 2529692, 4964190
1163275, 2900831, 4732542
1053625, 2626303, 4789221
1114316, 2774081, 3885691
1026945, 2560073, 4880535
1168095, 2911528, 3693625
1112292, 2772149, 4889473
1022615, 2548033, 4757060
1009345, 2518999, 4214816
1071225, 2670542, 4712119
1014235, 2529368, 4865223
1012070, 2524682, 4032998
1022266, 2549628, 5889697
1011581, 2523344, 4882785
1076533, 2685036, 3686735
1019123, 2541200, 4703104
1015980, 2533413, 4849056
1172634, 2925086, 4255177
1168583, 2913382, 4914267
1166000, 2905986, 4766849
1169282, 2914690, 4513877
1173332, 2924069, 5611337
1008508, 2517344, 4942176
1016889, 2536316, 4692474
1115154, 2778498, 4614383
1032463, 2571389, 4850006
1020031, 2544157, 4763001
1023244, 2552708, 3841523
1013466, 2528622, 4910097
1010812, 2523732, 4904045
1014025, 2528781, 4072345
1018355, 2539035, 4910513
1012139, 2526763, 4745269
1155663, 2880781, 4225756
1012209, 2524468, 5164612
1167186, 2911321, 4917726
1169142, 2912956, 4614418
1018076, 2535810, 4341217
1020869, 2545129, 4840471
1015562, 2533579, 4825229
1017168, 2538663, 3944595
1013605, 2529481, 4923412
1011301, 2523264, 4847857
1009695, 2521073, 4518996
1010881, 2522180, 5259559
1008298, 2517615, 4877717
1111174, 2771870, 4590941
1014234, 2530100, 4409813
1011789, 2525296, 4893430
1035536, 2586013, 4982224
1160482, 2891374, 4252330
1169072, 2913647, 4893620
1157269, 2885415, 4747664
1114247, 2774094, 4591008
1020660, 2545134, 4861330
1012698, 2526917, 4742609
1014932, 2530986, 3692662
1112920, 2776442, 4876968
1012977, 2526805, 4762267
1009205, 2522997, 3693812
1010184, 2520605, 4679041
1158107, 2888078, 4666371
1114456, 2776116, 4733496
1020241, 2539591, 4972011
1011511, 2523216, 4927525
1170678, 2919750, 4404777
1158666, 2887687, 5135974
1196869, 2983168, 4782725
1169840, 2916472, 4042337
1173402, 2924554, 5880309
1016888, 2534906, 4895162
1017028, 2536585, 3691003
1015631, 2535402, 5235194
1015003, 2531509, 4843779
1013605, 2528733, 4775801
1010323, 2519662, 4251516
1009625, 2520594, 4619637
1171586, 2922068, 4834540
1132336, 2821143, 4066609
1011859, 2524447, 4693725
1174101, 2927886, 5083959
1158177, 2886211, 4681542
1015980, 2532292, 5162129
1132336, 2821384, 4289737
1159923, 2891486, 4881813
1113968, 2774021, 4156027
1015770, 2533351, 4648945
1020241, 2545121, 4794565
1017935, 2540608, 3667696
1018844, 2541264, 4835692
1011091, 2522835, 4904185
1009276, 2520098, 3686777
1010183, 2522259, 5947239
1112780, 2775090, 4960537
1125561, 2805757, 3685216
1013885, 2529438, 3955711
1165440, 2908044, 4932675
1058234, 2635875, 4690853
1112780, 2770750, 3983792
1159993, 2891969, 4860154
1172913, 2923014, 4936645
1009765, 2520347, 4263722
1012977, 2529052, 4863796
1010393, 2522895, 4976890
1017028, 2539944, 4238418
1117530, 2787054, 4848901
1013327, 2527643, 4768914
1008926, 2519224, 3699531
1230393, 3068405, 4739197
1113688, 2774206, 4758307
1011231, 2522714, 4267240
1164044, 2902104, 5006468
1021987, 2546168, 4826588
1173402, 2924079, 4257082
1167815, 2910487, 5928291
1159853, 2891559, 4990317
1268805, 3161057, 5175592
1019682, 2540820, 4084414
1012628, 2526692, 4918792
1019123, 2543760, 4807549
1119974, 2790632, 4345589
1018146, 2538224, 4810229
1013745, 2529540, 4845250
1010602, 2521985, 4529046
1131219, 2819650, 5057539
1116343, 2781074, 4835126
1011511, 2522983, 4807009
1169770, 2917243, 4938568
1129961, 2815703, 4840260
1130311, 2816925, 4831818
1013675, 2528566, 4257066
1111313, 2772777, 5145703
1010882, 2521830, 4835677
1018704, 2540823, 4871247
1013606, 2528457, 5589978
1018005, 2541313, 4861129
1019752, 2543447, 4042410
1009415, 2520359, 5025580
1013885, 2530492, 4949168
1114456, 2778910, 4759787
1117530, 2783237, 4472000
1118577, 2787658, 4770636
1126609, 2808304, 4863890
1020730, 2544174, 4293243
1014444, 2530582, 3941180
1031345, 2570722, 4736627
1021847, 2546388, 3691059
1015352, 2533427, 4733719
1008507, 2518616, 4838813
1141205, 2844497, 4359856
1013885, 2529316, 5713114
1016888, 2537930, 4864486
1016958, 2536102, 4086873
1010673, 2522036, 5756039
1010184, 2523636, 4895069
1008717, 2518373, 4743409
1127936, 2812897, 8472360
1023802, 2549729, 4227486
1126958, 2809089, 4388721
1129402, 2812972, 4788418
1022755, 2548688, 3690397
1040774, 2590977, 4820180
1015212, 2533139, 4993600
1018355, 2539812, 4311743
1009275, 2520463, 5851000
1168094, 2912910, 4740410
1019542, 2541447, 4437305
1013885, 2528777, 4476515
1053136, 2627429, 4865888
1014653, 2530880, 4744623
1008437, 2516052, 3909990
1009835, 2521280, 5171078
1123187, 2800330, 4850564
1011790, 2524328, 4521876
1161949, 2896081, 5972985
1156570, 2882873, 4974093
1023593, 2549446, 4109337
1110895, 2769698, 4508713
1171447, 2920329, 4964459
1021777, 2547230, 4927187
1015002, 2533200, 3700138
1016400, 2537630, 3981067
1015981, 2532202, 4758422
1012907, 2527270, 3687609
1015212, 2533106, 6121315
1015072, 2532625, 4854906
1015212, 2531162, 3881972
1012069, 2525029, 5651205
1011371, 2525178, 4895591
1133803, 2827133, 4798001
1166977, 2907319, 3674217
1015561, 2530099, 4488108
1168164, 2911346, 5109304
1157060, 2884416, 5036744
1174171, 2926977, 8526240
1013186, 2528456, 4058519
1012768, 2527047, 4022792
1164881, 2907289, 4918432
1211816, 3019379, 4513968
1014863, 2531834, 3951863
1010114, 2523333, 4791355
1017377, 2539029, 4517454
1024990, 2557361, 3690963
1011021, 2524028, 4357872
1008997, 2519427, 4758128
1167746, 2912693, 4050703
1022335, 2546936, 4931144
1112501, 2770144, 4755396
1164393, 2902455, 4507211
1172983, 2923232, 4687800
1172843, 2922611, 4905063
1016470, 2531347, 4518237
1010812, 2521857, 5720354
1135898, 2831193, 4859413
1114735, 2774592, 4340536
1081282, 2698854, 5370522
1013117, 2527954, 4869660
1014723, 2531987, 4786667
1015491, 2533059, 3682613
1009834, 2521006, 4951496
1010114, 2521061, 4722294
1093155, 2725845, 3681039
1010393, 2521742, 4728644
1130450, 2817731, 4877141
1230602, 3067245, 4035482
1170818, 2918945, 4716817
1019961, 2541353, 4745688
1014374, 2532685, 4255526
1012069, 2527433, 5015611
1166209, 2907943, 4879933
1173821, 2924765, 4660384
1059910, 2640968, 4753106
1017028, 2537362, 5068406
1014583, 2531944, 4089262
1018355, 2541940, 5352303
1031974, 2572549, 4826134
1012837, 2527238, 8550169
1010393, 2522865, 5043673
1012139, 2526533, 5341612
1159224, 2891095, 4668862
1018285, 2539471, 4779589
1123256, 2797551, 4267349
1011650, 2524753, 5131302
1019123, 2541644, 4764312
1169352, 2915627, 3688968
1160621, 2893439, 4646223
